input_text,output_json
"Lokasi rumah: Jakarta Timur, 13130, Kayu Manis, Matraman, jalan PULAU AIR KECIL / PULAU JUSI No.92A, RT 14/RW 11","{""nama_jalan"": ""PULAU AIR KECIL / PULAU JUSI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""92A"", ""rt"": ""14"", ""rw"": ""11"", ""kelurahan"": ""Kayu Manis"", ""kecamatan"": ""Matraman"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13130"", ""detail_unit"": null}"
"Tujuan: Manggarai Selatan, Tebet, No.8 jl JERUK NIPIS, Rt.10/Rw.3, Jakarta Sel., 12860","{""nama_jalan"": ""JL. JERUK NIPIS"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""8"", ""rt"": ""10"", ""rw"": ""3"", ""kelurahan"": ""Manggarai Selatan"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12860"", ""detail_unit"": null}"
"Alamat saya di Jln CIPEUCANG V 93C, Rt.7/Rw.11, Pasar Manggis, Setiabudi, Jakarta Sel.","{""nama_jalan"": ""JL. CIPEUCANG V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""93C"", ""rt"": ""7"", ""rw"": ""11"", ""kelurahan"": ""Pasar Manggis"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Kirim paket ke Bank Rama C7 18, Lantai 13 Unit 1A, Pisangan Baru, Matraman, Jakarta Tim., 13110, DKI Jakarta","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Bank Rama"", ""blok_kavling"": ""C7"", ""nomor"": ""18"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pisangan Baru"", ""kecamatan"": ""Matraman"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13110"", ""detail_unit"": ""Lantai 13 Unit 1A""}"
"Lokasi rumah: Jakarta U., Papanggo, Tanjung Priok, Capital Residence Blok D16 49, RT 3, RW 1","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Capital Residence"", ""blok_kavling"": ""D16"", ""nomor"": ""49"", ""rt"": ""3"", ""rw"": ""1"", ""kelurahan"": ""Papanggo"", ""kecamatan"": ""Tanjung Priok"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Jakbar / Kota Bambu Selatan / Pal Merah / 93B Jln. PULAU DUA TIMUR / RT 07/RW 04,"{""nama_jalan"": ""PULAU DUA TIMUR"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""93B"", ""rt"": ""7"", ""rw"": ""4"", ""kelurahan"": ""Kota Bambu Selatan"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Wisma Bumiputera C13 No. 48 - RT 11 RW 5 - Taman Sari - Maphar - Jakbar - 11160 - DKI Jakarta,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Wisma Bumiputera"", ""blok_kavling"": ""C13"", ""nomor"": ""48"", ""rt"": ""11"", ""rw"": ""5"", ""kelurahan"": ""Maphar"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11160"", ""detail_unit"": null}"
"jln GELONG BARU BARAT II 89A, Rawa Bunga, Jatinegara, DKI Jakarta, Jakarta Timur","{""nama_jalan"": ""JL. GELONG BARU BARAT III"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""89A"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Rawa Bunga"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: Jl PULAU SEBIRA 47, Lantai 20 Unit 10A, RT 1 RW 12, Semper Timur, Cilincing, Jakut, 14130, DKI Jakarta","{""nama_jalan"": ""PULAU SEBIRA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""47"", ""rt"": ""1"", ""rw"": ""12"", ""kelurahan"": ""Semper Timur"", ""kecamatan"": ""Cilincing"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14130"", ""detail_unit"": ""Lantai 20 Unit 10A""}"
Tujuan: Pegadungan Kalideres jl. PENGADEGAN TIMUR No.33A Lantai 30 Unit 2A RT 01/RW 07 Jakarta Barat 11830 DKI Jakarta,"{""nama_jalan"": ""JL. PENGADEGAN TIMUR"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""33A"", ""rt"": ""1"", ""rw"": ""7"", ""kelurahan"": ""Pegadungan"", ""kecamatan"": ""Kalideres"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11830"", ""detail_unit"": ""Lantai 30 Unit 2A""}"
"Lokasi rumah: 97B gang KEMANGGISAN ILIR VI, Ceger, Cipayung, Jakarta Tim., 13820, DKI Jakarta","{""nama_jalan"": ""JL. KEMANGGISAN ILIR VI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""97B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Ceger"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13820"", ""detail_unit"": null}"
Tujuan: Petogogan / Kebayoran Baru / No. 61C jln. JERUK NIPIS / RT 13/RW 11 / Jaksel / 12170 / DKI Jakarta,"{""nama_jalan"": ""JL. JERUK NIPIS"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""61C"", ""rt"": ""13"", ""rw"": ""11"", ""kelurahan"": ""Petogogan"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12170"", ""detail_unit"": null}"
Kirim paket ke Jakarta Pus. 10630 DKI Jakarta Kebon Kosong Kemayoran JLN TEBAH V No.15C RT 04/RW 10,"{""nama_jalan"": ""JL. TEBAH V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""15C"", ""rt"": ""4"", ""rw"": ""10"", ""kelurahan"": ""Kebon Kosong"", ""kecamatan"": ""Kemayoran"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""10630"", ""detail_unit"": null}"
Kirim paket ke Jakarta Selatan Pancoran Pengadegan No. 6A jl. SAHABAT RT 4 RW 15,"{""nama_jalan"": ""JL. SAHABAT"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""6A"", ""rt"": ""4"", ""rw"": ""15"", ""kelurahan"": ""Pengadegan"", ""kecamatan"": ""Pancoran"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Kirim paket ke Jakarta Pusat / DKI Jakarta / Tanah Abang / Bendungan Hilir / JALAN TENGGIRI No. 28B,"{""nama_jalan"": ""JL. TENGGIRI"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""28B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Bendungan Hilir"", ""kecamatan"": ""Tanah Abang"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Alamat saya di No. 7B jl KAPUK RAYA - Lantai 1 Unit 5A - RT 6, RW 2 - Grogol Utara - Kebayoran Lama - Jakarta Sel. - 12210","{""nama_jalan"": ""JL. KAPUK RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""7B"", ""rt"": ""6"", ""rw"": ""2"", ""kelurahan"": ""Grogol Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12210"", ""detail_unit"": ""Lantai 1 Unit 5A""}"
"Kirim paket ke Jaksel, DKI Jakarta, Grogol Utara, Kebayoran Lama, jalan KARBELA No. 55, Lantai 6 Unit 1A","{""nama_jalan"": ""JL. KARBELA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""55"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Grogol Utara"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": ""Lantai 6 Unit 1A""}"
"Gg. PEKOJAN I No.52C, RT 11/RW 7, Pal Merah, Kota Bambu Utara, Jakarta Bar., DKI Jakarta","{""nama_jalan"": ""JL. PEKOJAN I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""52C"", ""rt"": ""11"", ""rw"": ""7"", ""kelurahan"": ""Kota Bambu Utara"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Kirim paket ke No. 16 gg. SUNTER PERMAI RAYA, Rt.11 / Rw.3, Rawa Barat, Kebayoran Baru, Jakarta Selatan, 12180, DKI Jakarta","{""nama_jalan"": ""JL. SUNTER PERMAI RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""16"", ""rt"": ""11"", ""rw"": ""3"", ""kelurahan"": ""Rawa Barat"", ""kecamatan"": ""Kebayoran Baru"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12180"", ""detail_unit"": null}"
"Kirim paket ke JALAN KERINCI IV No. 56, Rt.12/Rw.2, Taman Sari, Taman Sari, Jakbar, 11150, DKI Jakarta","{""nama_jalan"": ""JL. KERINCI IV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""56"", ""rt"": ""12"", ""rw"": ""2"", ""kelurahan"": ""Taman Sari"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11150"", ""detail_unit"": null}"
Gang DEPLU No. 26A / Rt.10 / Rw.12 / Petukangan Utara / Pesanggrahan / Jakarta Selatan / DKI Jakarta,"{""nama_jalan"": ""JL. DEPLU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""26A"", ""rt"": ""10"", ""rw"": ""12"", ""kelurahan"": ""Petukangan Utara"", ""kecamatan"": ""Pesanggrahan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
"Kirim paket ke Jln OBEING No. 37C, Tebet Timur, Tebet, Jakarta Selatan, 12820","{""nama_jalan"": ""JL. BOEING"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""37C"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Tebet Timur"", ""kecamatan"": ""Tebet"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": ""12820"", ""detail_unit"": null}"
Alamat saya di Jakarta Barat - Tanjung Duren Selatan - Grogol Petamburan - jl DEMPO No.89B - Rt.2 / Rw.4,"{""nama_jalan"": ""JL. DEMPO"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""89B"", ""rt"": ""2"", ""rw"": ""4"", ""kelurahan"": ""Tanjung Duren Selatan"", ""kecamatan"": ""Grogol Petamburan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Tujuan: Jln. KEDOYA PESING No. 11, RT 15, RW 9, Sukabumi Utara, Kebon Jeruk, Jakarta Barat","{""nama_jalan"": ""JL. KEDOYA PESING"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""11"", ""rt"": ""15"", ""rw"": ""9"", ""kelurahan"": ""Sukabumi Utara"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: 37B JALAN PELABUHAN RAYA RT 14/RW 05 Rambutan Ciracas Jakarta Timur DKI Jakarta 13830,"{""nama_jalan"": ""JL. PELABUHAN RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""37B"", ""rt"": ""14"", ""rw"": ""5"", ""kelurahan"": ""Rambutan"", ""kecamatan"": ""Ciracas"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13830"", ""detail_unit"": null}"
Tolong antarkan ke alamat Jln. PENGUKrIRAN II 54C - Rawa Terate - Cakung - Jaktim - DKI Jakarta,"{""nama_jalan"": ""JL. PENGUKIRAN II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""54C"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Rawa Terate"", ""kecamatan"": ""Cakung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Pinangsia / Taman Sari / jl GEDUNG HIJAU 29B / Jakarta Bar. / 11110,"{""nama_jalan"": ""JL. GEDUNG HIJAU"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""29B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Pinangsia"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11110"", ""detail_unit"": null}"
Kirim paket ke Kebagusan Pasar Minggu gg. PLUIT RAYA II No. 55 DKI Jakarta 12520 Jaksel,"{""nama_jalan"": ""JL. PLUIT RAYA II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""55"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kebagusan"", ""kecamatan"": ""Pasar Minggu"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12520"", ""detail_unit"": null}"
Lokasi rumah: Tugu Selatan - Koja - No. 96B Jln. MAMPANG PRAPATAN X - RT 15/RW 8 - Jakarta U. - 14260 - DKI Jakarta,"{""nama_jalan"": ""JL. MAMPANG PRAPATAN X"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""96B"", ""rt"": ""15"", ""rw"": ""8"", ""kelurahan"": ""Tugu Selatan"", ""kecamatan"": ""Koja"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14260"", ""detail_unit"": null}"
"SMK Global Persada D12 No. 19, Lantai 21 Unit 3A, Rt.1, Rw.12, Cilangkap, Cipayung, Jakarta Timur","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Global Persada"", ""blok_kavling"": ""D12"", ""nomor"": ""19"", ""rt"": ""1"", ""rw"": ""12"", ""kelurahan"": ""Cilangkap"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 21 Unit 3A""}"
Jl IR. H. DJUANDA I 43B RT 01/RW 04 Cililitan Kramatjati DKI Jakarta Jakarta Timur,"{""nama_jalan"": ""JL. IR. H. DJUANDA I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""43B"", ""rt"": ""1"", ""rw"": ""4"", ""kelurahan"": ""Cililitan"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Tolong antarkan ke alamat SMA Kristen Immanuel Blok A13 18 RT 09/RW 01 Jembatan Besi Tambora 11320 Jakarta Bar.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMA Kristen Immanuel"", ""blok_kavling"": ""A13"", ""nomor"": ""18"", ""rt"": ""9"", ""rw"": ""1"", ""kelurahan"": ""Jembatan Besi"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11320"", ""detail_unit"": null}"
Kirim paket ke Jakarta Pus. Kebon Kosong Kemayoran SMK Negeri 26 8 Blok D2 Rt.2/Rw.3,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Negeri 26"", ""blok_kavling"": ""D2"", ""nomor"": ""8"", ""rt"": ""2"", ""rw"": ""3"", ""kelurahan"": ""Kebon Kosong"", ""kecamatan"": ""Kemayoran"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: Jakarta Bar. / Joglo / Kembangan / gang BACANG III No.84B / Lantai 12 Unit 9A / RT 08/RW 11,"{""nama_jalan"": ""JL. BACANG III"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""84B"", ""rt"": ""8"", ""rw"": ""11"", ""kelurahan"": ""Joglo"", ""kecamatan"": ""Kembangan"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 12 Unit 9A""}"
Jl. WIJAYA XIV No.17B Cipinang Melayu Makasar Jakarta Tim. 13620,"{""nama_jalan"": ""JL. WIJAYA XIV"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""17B"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Cipinang Melayu"", ""kecamatan"": ""Makasar"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13620"", ""detail_unit"": null}"
Tujuan: Cawang - Kramatjati - SMK PGRI 15 Jakarta Blok B12 18 - Rt.2 Rw.3 - Jaktim - 13630,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK PGRI 15 Jakarta"", ""blok_kavling"": ""B12"", ""nomor"": ""18"", ""rt"": ""2"", ""rw"": ""3"", ""kelurahan"": ""Cawang"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13630"", ""detail_unit"": null}"
Tolong antarkan ke alamat Jakarta Selatan / DKI Jakarta / Pondok Pinang / Kebayoran Lama / No. 91C Jl KARANG TENGAII I / RT 13/RW 06,"{""nama_jalan"": ""JL. KARANG TENGAII I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""91C"", ""rt"": ""13"", ""rw"": ""6"", ""kelurahan"": ""Pondok Pinang"", ""kecamatan"": ""Kebayoran Lama"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Alamat saya di Jakarta Pus. / Petojo Selatan / Gambir / RS Sint Carolus C15 No. 21 / Lantai 30 Unit 2A,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""RS Sint Carolus"", ""blok_kavling"": ""C15"", ""nomor"": ""21"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Petojo Selatan"", ""kecamatan"": ""Gambir"", ""kota_kabupaten"": ""Kota Jakarta Pusat"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": ""Lantai 30 Unit 2A""}"
"Kirim paket ke jl KALI BARU TIMUR V 9C, Kelapa Gading Barat, Kelapa Gading, DKI Jakarta, 14240, Jakarta Utara","{""nama_jalan"": ""JL. KALI BARU TIMUR V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""9C"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Kelapa Gading Barat"", ""kecamatan"": ""Kelapa Gading"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""14240"", ""detail_unit"": null}"
Tolong antarkan ke alamat DKI Jakarta - Jakarta Tim. - Cipinang Besar Utara - Jatinegara - Pantai Bukit Matahari No. 43 D2,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Pantai Bukit Matahari"", ""blok_kavling"": ""D2"", ""nomor"": ""43"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Cipinang Besar Utara"", ""kecamatan"": ""Jatinegara"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": null, ""detail_unit"": null}"
Lokasi rumah: No. 9C Jalan PULAU PERAK - RT 14/RW 10 - Kota Bambu Utara - Pal Merah - 11420 - Jakarta Barat,"{""nama_jalan"": ""PULAU PERAK"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""9C"", ""rt"": ""14"", ""rw"": ""10"", ""kelurahan"": ""Kota Bambu Utara"", ""kecamatan"": ""Pal Merah"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11420"", ""detail_unit"": null}"
Alamat saya di Springhill Royale Suites 20 A18 Lantai 18 Unit 3A RT 14/RW 09 Ceger Cipayung 13820 Jakarta Tim.,"{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""Springhill Royale Suites"", ""blok_kavling"": ""A18"", ""nomor"": ""20"", ""rt"": ""14"", ""rw"": ""9"", ""kelurahan"": ""Ceger"", ""kecamatan"": ""Cipayung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": null, ""kodepos"": ""13820"", ""detail_unit"": ""Lantai 18 Unit 3A""}"
Alamat saya di gg PELITA 39A - Rt.1/Rw.14 - Pulau Tidung - Kepulauan Seribu Selatan. - Kab. Kep. Seribu - 14520,"{""nama_jalan"": ""JL. PELITA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""39A"", ""rt"": ""1"", ""rw"": ""14"", ""kelurahan"": ""Pulau Tidung"", ""kecamatan"": ""Kepulauan Seribu Selatan."", ""kota_kabupaten"": ""Kabupaten Kepulauan Seribu"", ""provinsi"": null, ""kodepos"": ""14520"", ""detail_unit"": null}"
Alamat saya di gg BUARAN RAYA No.56B RT 02/RW 07 Keagungan Taman Sari 11130 Jakbar DKI Jakarta,"{""nama_jalan"": ""JL. BUARAN RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""56B"", ""rt"": ""2"", ""rw"": ""7"", ""kelurahan"": ""Keagungan"", ""kecamatan"": ""Taman Sari"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11130"", ""detail_unit"": null}"
"Alamat saya di No.16B gang TRIKORA II, RT 07/RW 02, Kebon Jeruk, Kebon Jeruk, DKI Jakarta, 11530, Jakarta Bar.","{""nama_jalan"": ""JL. TRIKORA II"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""16B"", ""rt"": ""7"", ""rw"": ""2"", ""kelurahan"": ""Kebon Jeruk"", ""kecamatan"": ""Kebon Jeruk"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""11530"", ""detail_unit"": null}"
"Tujuan: jl MEJID No. 67A, Rt.14, Rw.8, Karet, Setiabudi, Jaksel, 12920, DKI Jakarta","{""nama_jalan"": ""JL. MESJID"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""67A"", ""rt"": ""14"", ""rw"": ""8"", ""kelurahan"": ""Karet"", ""kecamatan"": ""Setiabudi"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""12920"", ""detail_unit"": null}"
Alamat saya di 11310 Jakarta Barat Kali Anyar Tambora No.45A Jalan BANJARMASIN RT 7 / RW 15,"{""nama_jalan"": ""JL. BANJARMASIN"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""45A"", ""rt"": ""7"", ""rw"": ""15"", ""kelurahan"": ""Kali Anyar"", ""kecamatan"": ""Tambora"", ""kota_kabupaten"": ""Kota Jakarta Barat"", ""provinsi"": null, ""kodepos"": ""11310"", ""detail_unit"": null}"
Alamat saya di JALAN KEMANG SELATAN I 56B RT 02/RW 08 Dukuh Kramatjati DKI Jakarta 13550 Jakarta Timur,"{""nama_jalan"": ""JL. KEMANG SELATAN I"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""56B"", ""rt"": ""2"", ""rw"": ""8"", ""kelurahan"": ""Dukuh"", ""kecamatan"": ""Kramatjati"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13550"", ""detail_unit"": null}"
"Tujuan: jln. ATNJUNG DUREN BARAT V No. 88, RT 01/RW 06, Penjaringan, Penjaringan, Jakut","{""nama_jalan"": ""JL. TANJUNG DUREN BARAT V"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""88"", ""rt"": ""1"", ""rw"": ""6"", ""kelurahan"": ""Penjaringan"", ""kecamatan"": ""Penjaringan"", ""kota_kabupaten"": ""Kota Jakarta Utara"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
"Lokasi rumah: SMK Islam PB Soedirman 2 Jakarta No. 39 A18, Jati, Pulogadung, Jaktim, 13220, DKI Jakarta","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Islam PB Soedirman 2 Jakarta"", ""blok_kavling"": ""A18"", ""nomor"": ""39"", ""rt"": null, ""rw"": null, ""kelurahan"": ""Jati"", ""kecamatan"": ""Pulogadung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13220"", ""detail_unit"": null}"
"Tolong antarkan ke alamat SMK Gunung Jati Jakarta C18 No. 4, Rt.7 Rw.5, Pisangan Timur, Pulogadung, Jaktim, 13230, DKI Jakarta","{""nama_jalan"": null, ""nama_kompleks_atau_gedung"": ""SMK Gunung Jati Jakarta"", ""blok_kavling"": ""C18"", ""nomor"": ""4"", ""rt"": ""7"", ""rw"": ""5"", ""kelurahan"": ""Pisangan Timur"", ""kecamatan"": ""Pulogadung"", ""kota_kabupaten"": ""Kota Jakarta Timur"", ""provinsi"": ""DKI Jakarta"", ""kodepos"": ""13230"", ""detail_unit"": null}"
Alamat saya di Jakarta Sel. Pesanggrahan Petukangan Utara jln. TEBET UTARA RAYA No.29B RT 02/RW 12,"{""nama_jalan"": ""JL. TEBET UTARA RAYA"", ""nama_kompleks_atau_gedung"": null, ""blok_kavling"": null, ""nomor"": ""29B"", ""rt"": ""2"", ""rw"": ""12"", ""kelurahan"": ""Petukangan Utara"", ""kecamatan"": ""Pesanggrahan"", ""kota_kabupaten"": ""Kota Jakarta Selatan"", ""provinsi"": null, ""kodepos"": null, ""detail_unit"": null}"
